Account,User Name,Followers at Posting,Created,Type,Likes,Comments,Views,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Total Interactions,Total Interactions (weighted  —  Likes 1x Comments 1x ),Overperforming Score
Secretaría de Marina,semar_mx,219500,2020-11-16 08:08:25 CST,Photo,6872,18,0,https://www.instagram.com/p/CHp4kmBBkkM/,https://www.instagram.com/p/CHp4kmBBkkM/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/125273467_403895903987586_1127394968998266847_n.jpg?_nc_cat=110&ccb=2&_nc_sid=8ae9d6&_nc_ohc=pmUyoGIWo1QAX-1ZM8p&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f2faff41d3184e0d8d2fd1dbf357077e&oe=5FD73C46,,"#PilotosAeronavales con la mejor actitud  y atentos al llamado de la Patria les desean...

#ExcelenteSemana
#SoyNaval 
#ParaServirAMéxico
#ArmadaDeMéxico
#SEMAR",,,,"6,890","6,890",1.87
Secretaría de Marina,semar_mx,161899,2020-03-03 08:13:36 CST,Photo,6796,50,0,https://www.instagram.com/p/B9RkE00BSoG/,https://www.instagram.com/p/B9RkE00BSoG/,https://scontent.xx.fbcdn.net/v/t51.2885-15/88259200_2638029193085844_4052607905399070343_n.jpg?_nc_cat=103&_nc_sid=8ae9d6&_nc_ohc=cLwSG4Gn8oQAX_FK-Wd&_nc_ht=scontent.xx&oh=2e38069e55c999dd723692f2fb40b7dc&oe=5E8381FD,,"#ÚltimosDías No te quedas fuera, tienes hasta el 06 de marzo para realizar tu registro en línea. 
Ingresa a la página oficial de la #UniversidadNaval
. . .

#ParaServirAMexico . . .

#SoyNaval . . .

#FelizMartes . . .",,,,"6,846","6,846",1.97
Secretaría de Marina,semar_mx,167256,2020-03-24 08:44:29 CST,Photo,6800,15,0,https://www.instagram.com/p/B-HsTSMB0GR/,https://www.instagram.com/p/B-HsTSMB0GR/,https://scontent.xx.fbcdn.net/v/t51.2885-15/90713715_516607832365539_7480401987158433365_n.jpg?_nc_cat=111&_nc_sid=8ae9d6&_nc_ohc=ozGSrq4qoTIAX90g5T1&_nc_ht=scontent.xx&oh=d7d40692858cb64179bd4e9b6c9f5f7f&oe=5E9E82B0,,"El valor que posee cada #InfanteDeMarina es la fortaleza que los impulsa #ParaServirAMéxico 
#FelizMartes

#SoyNaval

#Semar

#ArmadaDeMéxico

#SecretaríaDeMarina",,,,"6,815","6,815",1.96
Secretaría de Marina,semar_mx,196941,2020-07-25 08:09:28 CDT,Photo,6768,15,0,https://www.instagram.com/p/CDEPNCVBzH1/,https://www.instagram.com/p/CDEPNCVBzH1/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/115945845_617734359147575_722035565224455058_n.jpg?_nc_cat=105&_nc_sid=8ae9d6&_nc_ohc=YFPJwMCpssQAX8KLMpT&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=0fca6650a7afab649631646e8f5df0f6&oe=5F41B13B,,"#Sábado de mucha fibra para continuar  con nuestro entrenamiento.

Los #InfantesDeMarina estamos #ParaServirAMéxico

#ArmadaDeMéxico

#SoyNaval",,,,"6,783","6,783",1.95
Secretaría de Marina,semar_mx,172821,2020-04-07 08:16:48 CDT,Photo,6748,23,0,https://www.instagram.com/p/B-rlZb3hKee/,https://www.instagram.com/p/B-rlZb3hKee/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/91953808_278757156452755_7106481892595134973_n.jpg?_nc_cat=110&_nc_sid=8ae9d6&_nc_ohc=k6joPDM7lugAX-xhEx1&_nc_ht=scontent-sea1-1.xx&oh=551ab342a1286c65c659de786649c9bd&oe=5EB210BE,,"Manteniendo una actitud positiva #ParaServirAMéxico, les deseamos #FelizMartes

#PilotosAeronavales

#SecretaríaDeMarina

#ArmadaDeMéxico

#SEMAR

#Caninos",,,,"6,771","6,771",1.95
Secretaría de Marina,semar_mx,194278,2020-07-10 07:31:55 CDT,Photo,6616,17,0,https://www.instagram.com/p/CCdi-2dBrw7/,https://www.instagram.com/p/CCdi-2dBrw7/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/107542182_346505929668042_6232779896868007584_n.jpg?_nc_cat=108&_nc_sid=8ae9d6&_nc_ohc=dWY1Is6AxRMAX8JnCra&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=6502b7aeb7ca27e46047847486f454c6&oe=5F2E7A4D,,"#InfanteDeMarina hombre de honor al servicio de la Patria.
.
.
.

#FelizViernes
.
.
.

#SecretaríaDeMarina
.
.
.

#ArmadaDeMéxico
.
.
.

#SEMAR
.
.
.

#InfantesDeMarina",,,,"6,633","6,633",1.91
Secretaría de Marina,semar_mx,220703,2020-11-20 08:11:19 CST,Photo,6544,11,0,https://www.instagram.com/p/CH0MFSuh-qM/,https://www.instagram.com/p/CH0MFSuh-qM/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/126171360_142085867672013_2118420720375417196_n.jpg?_nc_cat=110&ccb=2&_nc_sid=8ae9d6&_nc_ohc=FE79bIS7JcQAX9FH6L-&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=3ced5fee3df667a99a4248cc3ed60c1e&oe=5FDD45E2,,"#MujerNaval símbolo de fortaleza e inspiración para futuras generaciones.

#FelizViernes

#SecretaríaDeMarina

#ArmadaDeMéxico

#SEMAR",,,,"6,555","6,555",1.8
Secretaría de Marina,semar_mx,181832,2020-05-09 08:31:30 CDT,Photo,6440,18,0,https://www.instagram.com/p/B_-AhEjBJ9F/,https://www.instagram.com/p/B_-AhEjBJ9F/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/96443341_242220686863878_4181109982638679420_n.jpg?_nc_cat=100&_nc_sid=8ae9d6&_nc_ohc=B6_1oWTaL2cAX9BwG6K&_nc_ht=scontent-sea1-1.xx&oh=81e651bfb83aba2e5fe02cdbbe6429e5&oe=5EDC8F3B,,"#InfantesDeMarina hombres de honor, que están dispuestos a dar ¡Todo por la Patria!

#FelizSábado

#SoyNaval

#SecretaríaDeMarina

#ArmadaDeMéxico

#SEMAR",,,,"6,458","6,458",1.86
Secretaría de Marina,semar_mx,199350,2020-08-06 08:04:21 CDT,Photo,6253,23,0,https://www.instagram.com/p/CDjIKBlhjyF/,https://www.instagram.com/p/CDjIKBlhjyF/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/117056880_751570268932564_3200235757351931153_n.jpg?_nc_cat=102&_nc_sid=8ae9d6&_nc_ohc=2Gpihot4UWEAX8utz7n&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=77f13db3f834f0b69b12753aa0305ff1&oe=5F50B2AF,,"Marinos fieles nuestra Nación y orgullosos de nuestra Institución les deseamos un excelente día.

Estamos #ParaServirAMéxico #FelizJueves
#ArmadaDeMéxico",,,,"6,276","6,276",1.81
Secretaría de Marina,semar_mx,239817,2021-02-18 08:13:32 CST,Photo,6233,10,0,https://www.instagram.com/p/CLb74PPBvfQ/,https://www.instagram.com/p/CLb74PPBvfQ/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/150928112_351766439473435_5115632904138505640_n.jpg?_nc_cat=104&ccb=3&_nc_sid=8ae9d6&_nc_ohc=mZOl_Wf8dykAX_ygb7a&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=e7beaadbfe7975ec1afecf4a557ada43&oe=605272B3,,"Espíritu de cuerpo y trabajo en equipo son valores indispensables de un #InfanteDeMarina.

#FelizJueves

#ArmadaDeMéxico

#SecretaríaDeMarina",,,,"6,243","6,243",1.59
Secretaría de Marina,semar_mx,238394,2021-02-10 08:08:24 CST,Photo,6197,30,0,https://www.instagram.com/p/CLHU7oiM2PN/,https://www.instagram.com/p/CLHU7oiM2PN/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/147552426_3458282814299385_5409821069989369084_n.jpg?_nc_cat=100&ccb=3&_nc_sid=8ae9d6&_nc_ohc=TpihglEqgnQAX_Dnjrm&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a9c7f002fb25c00a7bcc9f40718b70c6&oe=604A03D5,,"Con nuestras unidades de superficie, también brindamos auxilio a poblaciones afectadas por catástrofes naturales.

Desde el Buque “Montes Azules” les deseamos un #FelizMiércoles",,,,"6,227","6,227",1.59
Secretaría de Marina,semar_mx,193640,2020-07-07 07:58:44 CDT,Photo,6150,11,0,https://www.instagram.com/p/CCV3qtmBy8M/,https://www.instagram.com/p/CCV3qtmBy8M/,https://scontent-den4-1.cdninstagram.com/v/t51.29350-15/106507876_3056601987728272_5631010443648591363_n.jpg?_nc_cat=109&_nc_sid=8ae9d6&_nc_ohc=zb_ONMPn7uUAX_N83Iq&_nc_ht=scontent-den4-1.cdninstagram.com&oh=df884217d6f83cc170de2397806e45d7&oe=5F28897C,,"#InfantesDeMarina siempre leales y comprometidos #ParaServirAMéxico

¡Les desean feliz #Martes!
#SoyNaval
#InfanteríaDeMarina
#TodoPorLaPatria
#SEMAR
#ArmadaDeMéxico",,,,"6,161","6,161",1.77
Secretaría de Marina,semar_mx,226461,2020-12-24 07:58:27 CST,Photo,6125,9,0,https://www.instagram.com/p/CJLtowhB2WU/,https://www.instagram.com/p/CJLtowhB2WU/,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/132953878_409116133622647_3420615153156971335_n.jpg?_nc_cat=101&ccb=2&_nc_sid=8ae9d6&_nc_ohc=hO0t0jqpQT8AX_-j9vk&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=035db45c642b10ef1d18bc4c548713fe&oe=600A9C93,,"Las habilidades se mejoran con la práctica y el #InfanteDeMarina debe estar preparado para actuar en cualquier terreno.

#TodoPorLaPatria

#ArmadaDeMéxico",,,,"6,134","6,134",1.64
Secretaría de Marina,semar_mx,222298,2020-11-29 07:59:45 CST,Photo,6092,14,0,https://www.instagram.com/p/CILV6fsMNH2/,https://www.instagram.com/p/CILV6fsMNH2/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/127963330_718285248796168_11836483191256361_n.jpg?_nc_cat=102&ccb=2&_nc_sid=8ae9d6&_nc_ohc=j3T8n2u-hIMAX929795&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=fb0113e7c3cc2cd441d839ce4189b09d&oe=5FE9BC21,,"Honor, lealtad y patriotismo por la Patria, son características esenciales de la #MujerNaval.
#TodasSinViolencia 
#SoyNaval
#FelizDomingo 
#ParaServirAMéxico
#ArmadaDeMéxico
#Semar",,,,"6,106","6,106",1.66
Secretaría de Marina,semar_mx,185599,2020-05-25 08:01:18 CDT,Photo,6080,21,0,https://www.instagram.com/p/CAnJx3xhe3N/,https://www.instagram.com/p/CAnJx3xhe3N/,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/100912179_667920210605518_6858102055989883301_n.jpg?_nc_cat=108&_nc_sid=8ae9d6&_nc_ohc=APAD3oJzceAAX9H2C7n&_nc_ht=scontent-lax3-2.cdninstagram.com&oh=1d59849a8c9cc7eb3e99b25b5c7825f7&oe=5EF1A507,,"Inicio de semana y las #ÁguilasDeLaArmada comienzan su vuelo para brindar vigilancia por los aires, porque estamos #ParaServirAMéxico.

#FelizLunes

#ArmadaDeMéxico

#Semar",,,,"6,101","6,101",1.76
Secretaría de Marina,semar_mx,200618,2020-08-10 19:53:13 CDT,Photo,6068,21,0,https://www.instagram.com/p/CDusdbRhOwn/,https://www.instagram.com/p/CDusdbRhOwn/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117523502_157474155953801_5151753690336394435_n.jpg?_nc_cat=110&_nc_sid=8ae9d6&_nc_ohc=1eWsEWlNZ04AX_7Cum4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9ca71c8118a1332886a4eae800dc3336&oe=5F5906DB,,"Iniciamos la semana refrendando
nuestra convicción
#ParaServirAMéxico, y con esta
postal te deseamos #FelizLunes
#SecretaríaDeMarina
#ArmadaDeMéxico
#SEMAR
#VeleroCuauhtémoc",,,,"6,089","6,089",1.75
Secretaría de Marina,semar_mx,239458,2021-02-16 08:04:33 CST,Photo,6078,7,0,https://www.instagram.com/p/CLWxQw_hFuM/,https://www.instagram.com/p/CLWxQw_hFuM/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/150169432_131631225509271_9194837346112837184_n.jpg?_nc_cat=101&ccb=3&_nc_sid=8ae9d6&_nc_ohc=SEi-30cEIcwAX_AZS9g&_nc_oc=AQlyeCOK3zAepdgKjCqHThIEAnTVUAL_5wWImv89-PQiH30RMF-JWNDGe8t0Tjs73SU&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=a8ab94b6c0dcac6828f03f468b40b0d3&oe=60503D2E,,"Solo con entrenamiento, mejoramos día a día para realizar una misión exitosa.

#ParaServirAMéxico

#BuenosDías

#InfanteDeMarina

#ArmadaDeMéxico",#SOY NAVAL,,,"6,085","6,085",1.57
Secretaría de Marina,semar_mx,167563,2020-03-25 07:48:03 CST,Photo,6058,16,0,https://www.instagram.com/p/B-KKo63h4ZT/,https://www.instagram.com/p/B-KKo63h4ZT/,https://scontent.xx.fbcdn.net/v/t51.2885-15/91224977_2555537554550088_6321085636022341009_n.jpg?_nc_cat=110&_nc_sid=8ae9d6&_nc_ohc=AYBW_wK8pW0AX8apL5w&_nc_ht=scontent.xx&oh=46d9a750451b3b6d24e459d5c084a0a4&oe=5EA2DC0A,,"Nuestra flota naval siempre lista para navegar las 24 hrs. los 365 días del año. Desde el puente de mando les deseamos un excelente #Miércoles.

#SoyNaval

#ParaServirAMéxico",,,,"6,074","6,074",1.75
Secretaría de Marina,semar_mx,201954,2020-08-16 07:50:25 CDT,Photo,5977,15,0,https://www.instagram.com/p/CD82gu2hL7A/,https://www.instagram.com/p/CD82gu2hL7A/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/118146434_3206464916133272_8597944646629964982_n.jpg?_nc_cat=102&_nc_sid=8ae9d6&_nc_ohc=d1BHO5oGkWQAX9Eo3xS&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=c793aea37af5f51ece73b5901fdd4cfa&oe=5F608DEB,,"#InfantesdeMarina con audacia y valentía están dispuestos a dar ¡Todo por la Patria!

#FelizDomingo
#SecretaríaDeMarina
#ArmadaDeMéxico
#SEMAR
#InfanteDeMarina",SOYNAVAL MARINA MARINA,,,"5,992","5,992",1.72
Secretaría de Marina,semar_mx,184760,2020-05-21 08:06:22 CDT,Photo,5955,13,0,https://www.instagram.com/p/CAc3Lcvhavf/,https://www.instagram.com/p/CAc3Lcvhavf/,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/98484441_287473922411247_8136949123040144228_n.jpg?_nc_cat=105&_nc_sid=8ae9d6&_nc_ohc=i1PshSxSR9YAX9YqBNL&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=60aa1314bf4e094fc09477546f241492&oe=5EEDA397,,"Iniciando el día con entusiasmo y un buen entrenamiento, ya que nuestro deber es cuidar la soberanía nacional y al pueblo de México.

#FelizJueves

#ArmadaDeMéxico

#InfanteríaDeMarina

#SoyNaval",,,,"5,968","5,968",1.72
Secretaría de Marina,semar_mx,223597,2020-12-05 08:06:40 CST,Photo,5944,15,0,https://www.instagram.com/p/CIazeZWBn2v/,https://www.instagram.com/p/CIazeZWBn2v/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/129721384_875200073221281_7535042893877716412_n.jpg?_nc_cat=111&ccb=2&_nc_sid=8ae9d6&_nc_ohc=-BOUihyPhyMAX8HNRxI&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=5926e7d7262d177c3a26068def941d89&oe=5FF2CF68,,"El espíritu de cuerpo de cada #InfanteDeMarina, forma parte de los valores inculcados en nuestra Institución.

#LealesEntreLosLeales

#ParaServirAMéxico

#ArmadaDeMéxico",,,,"5,959","5,959",1.62
Secretaría de Marina,semar_mx,204045,2020-08-26 08:04:03 CDT,Photo,5933,18,0,https://www.instagram.com/p/CEWoBUch551/,https://www.instagram.com/p/CEWoBUch551/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118053431_758875281577864_5995960542554935326_n.jpg?_nc_cat=108&_nc_sid=8ae9d6&_nc_ohc=OlpQ5Nx8mrEAX_rxpei&_nc_oc=AQneavk3G-UwBIxQBoz1fcEXJODv0BHE-xW7ByG_gc4B1MMTqD-qDVe9Rly-ANBPgjo&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=c4fb4ff8ac714b5159fd179246feff11&oe=5F6BE080,,"#InfantesDeMarina siempre  dispuestos a mantener la #PazYSeguridad de nuestro pueblo mexicano. 
.
.
.

#SoyNaval 
.
.
.

 #ParaServirAMéxico
.
.
.

#ArmadaDeMéxico
.
.
.

#SEMAR
.
.
.

#SecretaríaDeMarina
.
.
.

#FelizMiércoles",,,,"5,951","5,951",1.71
Secretaría de Marina,semar_mx,187147,2020-06-01 08:07:47 CDT,Photo,5849,67,0,https://www.instagram.com/p/CA5MFhEhfC3/,https://www.instagram.com/p/CA5MFhEhfC3/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/82163952_344017053235680_5728886588428467618_n.jpg?_nc_cat=111&_nc_sid=8ae9d6&_nc_ohc=Igo4fAB5tEQAX_GBvJ_&_nc_ht=scontent-den4-1.cdninstagram.com&oh=1d8146ba1bf7272bdb4d8a1716fad5ba&oe=5EF963FF,,"#SabíasQue Hoy se conmemora el 103 aniversario del #DíaDeLaMarina, fecha en la que se reconoce la labor de mujeres y hombres en la mar. 
Feliz #DíaDeLaMarina Nacional

#ParaServirAMéxico
#SoyNaval
#FelizLunes
#ArmadaDeMéxico
#SecretaríaDeMarina
#SEMAR
#1ºDeJunio",,,,"5,916","5,916",1.7
Secretaría de Marina,semar_mx,200056,2020-08-09 07:53:58 CDT,Photo,5897,10,0,https://www.instagram.com/p/CDq1WschNyz/,https://www.instagram.com/p/CDq1WschNyz/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117318536_169491684682064_4915865909201006223_n.jpg?_nc_cat=111&_nc_sid=8ae9d6&_nc_ohc=Li4dTFl5Cf0AX802DO8&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=998c04d6ab4d163d167ec611a59fe0a4&oe=5F53EEC9,,"Firmeza y perseverancia son cualidades de un #CadeteNaval.

#FelizDomingo #ParaServirAMéxico

#ArmadaDeMéxico

#SoyNaval",,,,"5,907","5,907",1.7
Secretaría de Marina,semar_mx,226738,2020-12-26 08:03:05 CST,Photo,5854,14,0,https://www.instagram.com/p/CJQ3wiDMIGA/,https://www.instagram.com/p/CJQ3wiDMIGA/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/132713044_421360222351270_2999660754262268128_n.jpg?_nc_cat=101&ccb=2&_nc_sid=8ae9d6&_nc_ohc=fPEefc9c7CkAX93sv8_&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=c9849c0d62cced6acca447d33dfaf688&oe=600DCADB,,"Claudicar no es una opción para el #InfanteDeMarina, lleva al límite sus capacidades porque está hecho #ParaServirAMéxico

#BuenosDías
#ArmadaDeMéxico",,,,"5,868","5,868",1.55
Secretaría de Marina,semar_mx,221890,2020-11-26 08:06:44 CST,Photo,5837,20,0,https://www.instagram.com/p/CIDoU9SBegM/,https://www.instagram.com/p/CIDoU9SBegM/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/127168896_751263702147740_4542548489733196101_n.jpg?_nc_cat=101&ccb=2&_nc_sid=8ae9d6&_nc_ohc=2_kDW2rJohAAX_aicj-&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=1cc0794e13108194c08cd2358af5913e&oe=5FE70AE5,,"Desde el Cuartel General del Alto Mando, refrendamos nuestra lealtad al pueblo mexicano y les deseamos...
.
.
.

#FelizJueves
.
.
.

#SecretaríaDeMarina
.
.
.

#ArmadaDeMéxico",,,,"5,857","5,857",1.6
Secretaría de Marina,semar_mx,166368,2020-03-21 07:57:52 CST,Photo,5835,9,0,https://www.instagram.com/p/B9_4lS0hubJ/,https://www.instagram.com/p/B9_4lS0hubJ/,https://scontent.xx.fbcdn.net/v/t51.2885-15/90635797_212963763113013_643665609601042587_n.jpg?_nc_cat=103&_nc_sid=8ae9d6&_nc_ohc=ZMA9s8WKZGYAX9J_tvS&_nc_ht=scontent.xx&oh=7a5a5ec71f96f38fe93dfc0ef18b1a10&oe=5E9C713D,,"‪El compromiso con nuestra Nación va más allá de las labores que desempeñamos, pues la población civil nos motiva a ser mejores cada día #paraserviraméxico 
#SoyNaval 
#FelizSábado

#ArmadaDeMéxico

#SecretaríaDeMarina

#Semar",,,,"5,844","5,844",1.68
Secretaría de Marina,semar_mx,160728,2020-02-27 08:34:37 CST,Photo,5805,13,0,https://www.instagram.com/p/B9EugWlh3e3/,https://www.instagram.com/p/B9EugWlh3e3/,https://scontent.xx.fbcdn.net/v/t51.2885-15/87595132_218020716050116_5530748600967191659_n.jpg?_nc_cat=107&_nc_sid=8ae9d6&_nc_ohc=jvrPlx6UR4IAX-IKiSE&_nc_ht=scontent.xx&oh=f8de9b53484e71de8a2abc3dedb9eeb2&oe=5E83446D,,"El bienestar del pueblo mexicano es mi razón de ser, por ello, en todo momento estoy listo #ParaServirAMéxico

#ArmadaDeMéxico

#SecretaríaDeMarina

#SoyNaval 
#FelizJueves 
#SEMAR",,,,"5,818","5,818",1.67
Secretaría de Marina,semar_mx,212557,2020-09-26 08:07:17 CDT,Photo,5671,14,0,https://www.instagram.com/p/CFmdCICB4bq/,https://www.instagram.com/p/CFmdCICB4bq/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/120257501_160377185741022_7820136742103381857_n.jpg?_nc_cat=109&_nc_sid=8ae9d6&_nc_ohc=lpnudNZZTP4AX9M7GrW&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=fa0ec0aa23365f54ccf284bf339f91bf&oe=5F9E1CC4,,"Cada generación quedará plasmada en alguna de nuestras imágenes y serán recordados por su honor y lealtad #ParaServirAMéxico.

#FelizSábado

#ÁguilasDeLaArmada

#PilotosAeronavales",#SOY NAVAL MARINA,,,"5,685","5,685",1.63
Secretaría de Marina,semar_mx,202141,2020-08-17 07:54:15 CDT,Photo,5659,16,0,https://www.instagram.com/p/CD_bvsjBZDa/,https://www.instagram.com/p/CD_bvsjBZDa/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117792872_226795675304138_958428471224592106_n.jpg?_nc_cat=109&_nc_sid=8ae9d6&_nc_ohc=fpegkxfYPp8AX8FOLLZ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=bfaba88c0aeb12f6aea3d74c418e4db0&oe=5F6128CC,,"#InfantesDeMarina iniciando el día con la mejor actitud #ParaServirAMéxico

#SoyNaval
#FelizLunes 
#ArmadaDeMéxico 
#SEMAR
#SecretaríaDeMarina",,,,"5,675","5,675",1.63
Secretaría de Marina,semar_mx,168073,2020-03-26 09:51:51 CST,Photo,5661,12,0,https://www.instagram.com/p/B-M9mihBfaU/,https://www.instagram.com/p/B-M9mihBfaU/,https://scontent.xx.fbcdn.net/v/t51.2885-15/90711769_160128515444348_1972796480450482014_n.jpg?_nc_cat=111&_nc_sid=8ae9d6&_nc_ohc=GqAX01ThdYsAX9QqYBC&_nc_ht=scontent.xx&oh=b3cc93f269883b9cbc97890e01722a89&oe=5EA3C7D4,,"Mujeres navales que trabajan con convicción, anteponiendo sus intereses personales #ParaServirAMéxico

#SecretaríaDeMarina

#ArmadaDeMéxico

#Semar",,,,"5,673","5,673",1.63
Secretaría de Marina,semar_mx,206276,2020-09-07 08:18:37 CDT,Photo,5611,16,0,https://www.instagram.com/p/CE1jOiFBEIS/,https://www.instagram.com/p/CE1jOiFBEIS/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118916814_136989351425167_2737731036763421342_n.jpg?_nc_cat=100&_nc_sid=8ae9d6&_nc_ohc=q2u1AwlCsHYAX95Hj_P&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a26e215cad61afb006dc13cbd3b112a0&oe=5F7CC067,,"¡Porque servir a #México es un gran honor!
 
Les deseamos feliz #InicioDeSemana 

#MesPatrio","EN EL MAR, EN EL AIRE, EN LA TIERRA #SOY NAVAL",,,"5,627","5,627",1.62
Secretaría de Marina,semar_mx,181278,2020-05-07 08:22:46 CDT,Photo,5564,7,0,https://www.instagram.com/p/B_417Y5hHlx/,https://www.instagram.com/p/B_417Y5hHlx/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.29350-15/95878761_101712214852084_384608607788465647_n.jpg?_nc_cat=107&_nc_sid=8ae9d6&_nc_ohc=CcvJNEtkatkAX_vjajL&_nc_ht=scontent-sea1-1.xx&oh=8c46a69d298824e3cb59cfb63f0cc4dd&oe=5ED7B6C4,,"Dando nuestro mayor esfuerzo y con una actitud positiva #ParaServirAMéxico les deseamos #FelizJueves

#SoyNaval

#SecretaríaDeMarina

#ArmadaDeMéxico

#SEMAR

#InfantesDeMarina",,,,"5,571","5,571",1.6
Secretaría de Marina,semar_mx,239224,2021-02-14 08:07:18 CST,Photo,5559,9,0,https://www.instagram.com/p/CLRn_JVhWkW/,https://www.instagram.com/p/CLRn_JVhWkW/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/149468650_903789430373772_3116283670153531700_n.jpg?_nc_cat=108&ccb=3&_nc_sid=8ae9d6&_nc_ohc=5IoHPTIkjBQAX8YD5Fi&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=99577b3d4332e79c097b7df0bb02d8c3&oe=604FBF1E,,"Refrendando nuestra lealtad y con la mejor actitud #ParaServirAMéxico te deseamos…

#FelizDomingo

#SoyNaval

#ParaServirAMéxico",#SOY #SOYNAVAL NAVA,,,"5,568","5,568",1.44
Secretaría de Marina,semar_mx,175690,2020-04-18 08:06:50 CDT,Photo,5517,24,0,https://www.instagram.com/p/B_H5AAaB4tQ/,https://www.instagram.com/p/B_H5AAaB4tQ/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/93660175_159717955366922_8333432672289764524_n.jpg?_nc_cat=104&_nc_sid=8ae9d6&_nc_ohc=qdl5QoXUS1gAX-4uGki&_nc_ht=scontent-sea1-1.xx&oh=3412d84f7bdeac60d5dca846e3a9b535&oe=5EC1BA57,,"Desde alguna parte de México, los #InfantesDeMarina les deseamos un excelente sábado lleno de fibra y entusiasmo. .
.
.

#ParaServirAMéxico
.
.
.

#ArmadaDeMéxico
.
.
.

#SoyNaval",,,,"5,541","5,541",1.59
Secretaría de Marina,semar_mx,166958,2020-03-23 08:32:04 CST,Photo,5506,15,0,https://www.instagram.com/p/B-FGFhMB7vk/,https://www.instagram.com/p/B-FGFhMB7vk/,https://scontent.xx.fbcdn.net/v/t51.2885-15/90705968_662094654607150_8745698938071362029_n.jpg?_nc_cat=110&_nc_sid=8ae9d6&_nc_ohc=-IZW8cte-DIAX_qzMcc&_nc_ht=scontent.xx&oh=c7e4ab678a44c30de7655db5f0d11dd0&oe=5E9E1128,,"El patriotismo es la base con que se forja un marino militar.

#SoyNaval y estoy #ParaServirAMéxico

#FelizLunes

#Semar

#ArmadaDeMéxico
#SecretaríaDeMarina",,,,"5,521","5,521",1.59
